holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,weekend,hour_sin,hour_cos,is_clear,has_rain,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,temp_scaled,traffic_volume_scaled,congestion_category
,294.86,0.0,0.0,1,Clear,sky is clear,2018-07-31 22:00:00,2152,22,1,0,-0.5000000000000004,0.8660254037844384,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0699706558329685,-0.5574451519295045,Medium
,293.74,0.0,0.0,20,Clouds,few clouds,2018-07-31 23:00:00,1263,23,1,0,-0.25881904510252157,0.9659258262890681,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9818532968529243,-1.0048635582079848,Medium
,293.34,0.0,0.0,40,Clouds,scattered clouds,2018-08-01 00:00:00,662,0,2,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9503828115029059,-1.307336519032919,Low
,293.07,0.0,0.0,75,Clouds,broken clouds,2018-08-01 01:00:00,398,1,2,0,0.25881904510252074,0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9291402338916468,-1.440203177365336,Low
,292.54,0.0,0.0,75,Clouds,broken clouds,2018-08-01 02:00:00,352,2,2,0,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8874418408028782,-1.4633541860141663,Low
,292.47,0.0,0.0,40,Clouds,scattered clouds,2018-08-01 03:00:00,409,3,2,0,0.7071067811865475,0.7071067811865476,0,0,0,1,0,0,0,0,0,0,0,0,0,0.881934505866626,-1.4346670666014854,Low
,292.27,0.0,0.0,40,Clouds,scattered clouds,2018-08-01 04:00:00,908,4,2,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8661992631916146,-1.1835289510413485,Low
,292.08,0.0,0.0,75,Rain,light rain,2018-08-01 05:00:00,3063,5,2,0,0.9659258262890683,0.25881904510252074,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8512507826503574,-0.09895452412332296,Medium
,292.08,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-01 05:00:00,3063,5,2,0,0.9659258262890683,0.25881904510252074,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8512507826503574,-0.09895452412332296,Medium
,292.21,0.0,0.0,90,Rain,light rain,2018-08-01 06:00:00,5431,6,2,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8614786903891121,1.092819138494721,High
,292.21,0.0,0.0,90,Thunderstorm,thunderstorm,2018-08-01 06:00:00,5431,6,2,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8614786903891121,1.092819138494721,High
,292.01,0.0,0.0,90,Rain,moderate rain,2018-08-01 07:00:00,5853,7,2,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8457434477141051,1.3052044787079027,High
,292.01,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-08-01 07:00:00,5853,7,2,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8457434477141051,1.3052044787079027,High
,292.15,0.0,0.0,90,Rain,light rain,2018-08-01 08:00:00,5873,8,2,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8567581175866095,1.3152701346421767,High
,292.65,0.0,0.0,75,Mist,mist,2018-08-01 09:00:00,5068,9,2,0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8960962242741292,0.9101274832876475,High
,292.65,0.0,0.0,75,Rain,light rain,2018-08-01 09:00:00,5068,9,2,0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8960962242741292,0.9101274832876475,High
,294.51,0.0,0.0,75,Rain,light rain,2018-08-01 10:00:00,4665,10,2,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0424339811517032,0.707304516212026,Medium
,295.02,0.0,0.0,75,Clouds,broken clouds,2018-08-01 11:00:00,4986,11,2,0,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0825588499729724,0.868858293957124,High
,296.58,0.0,0.0,75,Clouds,broken clouds,2018-08-01 12:00:00,5141,12,2,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2052937428380337,0.9468671274477477,High
,296.69,0.0,0.0,90,Clouds,overcast clouds,2018-08-01 13:00:00,4874,13,2,0,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,1.213948126309289,0.8124906207251895,Medium
,296.79,0.0,0.0,75,Clouds,broken clouds,2018-08-01 14:00:00,5044,14,2,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2218157476467948,0.8980486961665186,High
,296.61,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-01 15:00:00,5655,15,2,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2076540292392872,1.20555448495859,High
,296.61,0.0,0.0,75,Rain,light rain,2018-08-01 15:00:00,5655,15,2,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2076540292392872,1.20555448495859,High
,295.55,0.0,0.0,90,Rain,light rain,2018-08-01 16:00:00,6455,16,2,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1242572430617455,1.6081807223295508,High
,294.44,0.0,0.0,90,Clouds,overcast clouds,2018-08-01 17:00:00,5773,17,2,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,1.036926646215451,1.2649418549708067,High
,293.02,0.0,0.0,90,Clouds,overcast clouds,2018-08-01 18:00:00,4500,18,2,0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9252064232228939,0.6242628547542654,Medium
,292.29,0.0,0.0,90,Clouds,overcast clouds,2018-08-01 19:00:00,3389,19,2,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8677727874591185,0.06511566760534356,Medium
,291.44,0.0,0.0,90,Rain,light rain,2018-08-01 20:00:00,2992,20,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8008980060903333,-0.13468760268999574,Medium
,290.42,0.0,0.0,90,Rain,moderate rain,2018-08-01 21:00:00,2559,21,2,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7206482684477947,-0.35260905366702827,Medium
,289.58,0.0,0.0,75,Rain,moderate rain,2018-08-01 22:00:00,2344,22,2,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6545602492127593,-0.460814854960474,Medium
,289.08,0.0,0.0,75,Rain,moderate rain,2018-08-01 23:00:00,1320,23,2,0,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6152221425252398,-0.9761764387953038,Medium
,288.68,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-02 00:00:00,709,0,3,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5837516571752259,-1.2836822275873752,Low
,288.22,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 01:00:00,413,1,3,0,0.25881904510252074,0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5475605990227095,-1.4326539354146306,Low
,287.75,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 02:00:00,324,2,3,0,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5105827787364389,-1.4774461043221498,Low
,287.62,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 03:00:00,403,3,3,0,0.7071067811865475,0.7071067811865476,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5003548709976842,-1.4376867633817676,Low
,287.22,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 04:00:00,887,4,3,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4688843856476703,-1.1940978897723362,Low
,287.29,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 05:00:00,3091,5,3,0,0.9659258262890683,0.25881904510252074,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4743917205839225,-0.08486260581533933,Medium
,286.82,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 06:00:00,5589,6,3,0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4374139002976519,1.1723378203754857,High
,286.68,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 07:00:00,6435,7,3,0,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,0.42639923042514755,1.5981150663952768,High
,286.69,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 08:00:00,5736,8,3,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4271859925588972,1.2463203914923997,High
,287.62,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 09:00:00,4976,9,3,0,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5003548709976842,0.863825465989987,High
,288.79,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 10:00:00,4388,10,3,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5924060406464813,0.5678951815223309,Medium
,289.48,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 11:00:00,4652,11,3,0,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6466926278752582,0.7007618398547479,Medium
,290.15,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 12:00:00,4977,12,3,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6994056908365311,0.8643287487867007,High
,290.86,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 13:00:00,4931,13,3,0,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7552658023328118,0.8411777401378705,Medium
,291.93,0.0,0.0,75,Clouds,broken clouds,2018-08-02 14:00:00,5104,14,3,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8394493506441032,0.9282456639693407,High
,292.82,0.0,0.0,75,Clouds,broken clouds,2018-08-02 15:00:00,5707,15,3,0,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,0,0,0,0,0,0.909471180547887,1.2317251903877025,High
,293.68,0.0,0.0,40,Clouds,scattered clouds,2018-08-02 16:00:00,6303,16,3,0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9771327240504218,1.531681737229068,High
,294.35,0.0,0.0,1,Clear,sky is clear,2018-08-02 17:00:00,5783,17,3,0,-0.9659258262890683,-0.25881904510252063,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0298457870116993,1.2699746829379437,High
,294.68,0.0,0.0,1,Clear,sky is clear,2018-08-02 18:00:00,4569,18,3,0,-1.0,-1.8369701987210297e-16,1,0,1,0,0,0,0,0,0,0,0,0,0,1.055808937425461,0.6589893677275107,Medium
,294.22,0.0,0.0,40,Clouds,scattered clouds,2018-08-02 19:00:00,3570,19,3,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0196178792729444,0.15620985381052344,Medium
,293.55,0.0,0.0,1,Clear,sky is clear,2018-08-02 20:00:00,3103,20,3,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0.966904816311667,-0.07882321225477493,Medium
,291.08,0.0,0.0,5,Clear,sky is clear,2018-08-02 21:00:00,3023,21,3,0,-0.7071067811865477,0.7071067811865474,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7725745692753181,-0.119085835991871,Medium
,289.62,0.0,0.0,5,Clear,sky is clear,2018-08-02 22:00:00,2303,22,3,0,-0.5000000000000004,0.8660254037844384,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6577072977477625,-0.4814494496257357,Medium
,288.82,0.0,0.0,1,Clear,sky is clear,2018-08-02 23:00:00,1379,23,3,0,-0.25881904510252157,0.9659258262890681,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5947663270477302,-0.9464827537891954,Medium
,288.49,0.0,0.0,1,Clear,sky is clear,2018-08-03 00:00:00,778,0,4,0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5688031766339686,-1.2489557146141297,Low
,287.75,0.0,0.0,1,Clear,sky is clear,2018-08-03 01:00:00,435,1,4,0,0.25881904510252074,0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5105827787364389,-1.421581713886929,Low
,288.02,0.0,0.0,1,Clear,sky is clear,2018-08-03 02:00:00,371,2,4,0,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5318253563476981,-1.453791812876606,Low
,288.22,0.0,0.0,1,Clear,sky is clear,2018-08-03 03:00:00,398,3,4,0,0.7071067811865475,0.7071067811865476,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5475605990227095,-1.440203177365336,Low
,288.77,0.0,0.0,1,Clear,sky is clear,2018-08-03 04:00:00,853,4,4,0,0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5908325163789775,-1.2112095048606022,Low
,289.08,0.0,0.0,1,Clear,sky is clear,2018-08-03 05:00:00,2900,5,4,0,0.9659258262890683,0.25881904510252074,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6152221425252398,-0.18098961998765623,Medium
,289.29,0.0,0.0,75,Clouds,broken clouds,2018-08-03 06:00:00,5265,6,4,0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6317441473340009,1.0092741942402466,High
,289.69,0.0,0.0,75,Clouds,broken clouds,2018-08-03 07:00:00,5783,7,4,0,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6632146326840147,1.2699746829379437,High
,290.35,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-03 08:00:00,5213,8,4,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7151409335115426,0.9831034888111341,High
,291.86,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-03 09:00:00,4577,9,4,0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,0,0,0,0,1,0.833942015707851,0.6630156301012203,Medium
,291.87,0.0,0.0,20,Thunderstorm,thunderstorm,2018-08-03 10:00:00,4384,10,4,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8347287778416007,0.565882050335476,Medium
,291.87,0.0,0.0,20,Rain,light rain,2018-08-03 10:00:00,4384,10,4,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8347287778416007,0.565882050335476,Medium
,293.21,0.0,0.0,75,Rain,light rain,2018-08-03 11:00:00,4820,11,4,0,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9401549037641512,0.7853133497026497,Medium
,293.21,0.0,0.0,75,Drizzle,light intensity drizzle,2018-08-03 11:00:00,4820,11,4,0,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9401549037641512,0.7853133497026497,Medium
,293.21,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-03 11:00:00,4820,11,4,0,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9401549037641512,0.7853133497026497,Medium
,295.01,0.0,0.0,1,Clear,sky is clear,2018-08-03 12:00:00,5073,12,4,0,1.2246467991473532e-16,-1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0817720878392227,0.912643897271216,High
,296.51,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 13:00:00,5067,13,4,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1997864079017815,0.9096242004909337,High
,297.57,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 14:00:00,5456,14,4,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,1,1.283183194079323,1.1054012084125635,High
,299.55,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 15:00:00,5646,15,4,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,0,0,0,0,1,1.438962096561902,1.2010249397881667,High
,300.28,0.0,0.0,75,Clouds,broken clouds,2018-08-03 16:00:00,5888,16,4,0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4963957323256778,1.3228193765928822,High
,301.15,0.0,0.0,75,Clouds,broken clouds,2018-08-03 17:00:00,5135,17,4,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5648440379619621,0.9438474306674655,High
,300.41,0.0,0.0,1,Clear,sky is clear,2018-08-03 18:00:00,4753,18,4,0,-1.0,-1.8369701987210297e-16,1,0,1,0,0,0,0,0,0,0,0,0,0,1.5066236400644368,0.7515934023228317,Medium
,299.48,0.0,0.0,90,Clouds,overcast clouds,2018-08-03 19:00:00,3767,19,4,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4334547616256499,0.2553565647631225,Medium
,298.35,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 20:00:00,3461,20,4,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,1.344550640511856,0.10135202896873002,Medium
,295.95,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-08-03 21:00:00,2632,21,4,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1557277284117593,-0.3158694095069281,Medium
,295.95,0.0,0.0,90,Rain,moderate rain,2018-08-03 21:00:00,2632,21,4,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1557277284117593,-0.3158694095069281,Medium
,295.95,0.0,0.0,90,Mist,mist,2018-08-03 21:00:00,2632,21,4,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1557277284117593,-0.3158694095069281,Medium
,293.8,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-08-03 22:00:00,2594,22,4,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9865738696554268,-0.3349941557820487,Medium
,293.8,0.0,0.0,90,Rain,heavy intensity rain,2018-08-03 22:00:00,2594,22,4,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9865738696554268,-0.3349941557820487,Medium
,293.8,0.0,0.0,90,Mist,mist,2018-08-03 22:00:00,2594,22,4,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9865738696554268,-0.3349941557820487,Medium
,293.95,0.0,0.0,1,Rain,light rain,2018-08-03 23:00:00,1833,23,4,0,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,1,0,0,0,0,0.998375301661681,-0.7179923640811752,Medium
,293.95,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 23:00:00,1833,23,4,0,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,0,0,0,0,1,0.998375301661681,-0.7179923640811752,Medium
,294.08,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-04 00:00:00,1078,0,5,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0086032094004356,-1.0979708756000195,Low
,294.08,0.0,0.0,75,Rain,light rain,2018-08-04 00:00:00,1078,0,5,1,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0086032094004356,-1.0979708756000195,Low
,294.15,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-04 01:00:00,668,1,5,1,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0141105443366878,-1.304316822252637,Low
,294.15,0.0,0.0,1,Rain,heavy intensity rain,2018-08-04 01:00:00,668,1,5,1,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0141105443366878,-1.304316822252637,Low
,294.51,0.0,0.0,1,Thunderstorm,thunderstorm with light rain,2018-08-04 02:00:00,519,2,5,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0424339811517032,-1.3793059589629781,Low
,294.72,0.0,0.0,1,Clear,sky is clear,2018-08-04 03:00:00,362,3,5,1,0.7071067811865475,0.7071067811865476,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0589559859604643,-1.4583213580470293,Low
,295.51,0.0,0.0,1,Clear,sky is clear,2018-08-04 04:00:00,423,4,5,1,0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,1.1211101945267423,-1.4276211074474936,Low
,295.48,0.0,0.0,75,Clouds,broken clouds,2018-08-04 05:00:00,850,5,5,1,0.9659258262890683,0.25881904510252074,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1187499081254932,-1.2127193532507432,Low
,295.55,0.0,0.0,1,Mist,mist,2018-08-04 06:00:00,1427,6,5,1,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1242572430617455,-0.9223251795469377,Medium
,295.55,0.0,0.0,1,Rain,light rain,2018-08-04 06:00:00,1427,6,5,1,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1242572430617455,-0.9223251795469377,Medium
,295.22,0.0,0.0,90,Rain,light rain,2018-08-04 07:00:00,1817,7,5,1,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0982940926479838,-0.7260448888285944,Medium
,294.79,0.0,0.0,90,Mist,mist,2018-08-04 08:00:00,2559,8,5,1,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0644633208967162,-0.35260905366702827,Medium
,294.79,0.0,0.0,90,Rain,light rain,2018-08-04 08:00:00,2559,8,5,1,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0644633208967162,-0.35260905366702827,Medium
,294.81,0.0,0.0,90,Rain,moderate rain,2018-08-04 09:00:00,3477,9,5,1,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0660368451642157,0.10940455371614924,Medium
,295.15,0.0,0.0,1,Rain,moderate rain,2018-08-04 10:00:00,3962,10,5,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,1.092786757711727,0.3534967101222942,Medium
,295.65,0.0,0.0,90,Rain,light rain,2018-08-04 11:00:00,4236,11,5,1,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1321248643992465,0.4913961964218483,Medium
,295.65,0.0,0.0,90,Drizzle,drizzle,2018-08-04 11:00:00,4236,11,5,1,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1321248643992465,0.4913961964218483,Medium
,295.79,0.0,0.0,90,Rain,light rain,2018-08-04 12:00:00,4263,12,5,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1431395342717556,0.5049848319331182,Medium
,295.79,0.0,0.0,90,Drizzle,drizzle,2018-08-04 12:00:00,4263,12,5,1,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1431395342717556,0.5049848319331182,Medium
,295.29,0.0,0.0,90,Rain,moderate rain,2018-08-04 13:00:00,4552,13,5,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1038014275842358,0.6504335601833778,Medium
,295.29,0.0,0.0,90,Mist,mist,2018-08-04 13:00:00,4552,13,5,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1038014275842358,0.6504335601833778,Medium
,295.29,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-04 13:00:00,4552,13,5,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1038014275842358,0.6504335601833778,Medium
,294.72,0.0,0.0,90,Rain,moderate rain,2018-08-04 14:00:00,4379,14,5,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0589559859604643,0.5633656363519075,Medium
,294.72,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-04 14:00:00,4379,14,5,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0589559859604643,0.5633656363519075,Medium
,295.58,0.0,0.0,90,Clouds,overcast clouds,2018-08-04 15:00:00,4493,15,5,1,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1266175294629945,0.6207398751772695,Medium
,296.15,0.0,0.0,90,Clouds,overcast clouds,2018-08-04 16:00:00,4300,16,5,1,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1714629710867663,0.5236062954115251,Medium
,296.5,0.0,0.0,90,Clouds,overcast clouds,2018-08-04 17:00:00,4602,17,5,1,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1989996457680316,0.6755977000190628,Medium
,297.15,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 18:00:00,4087,18,5,1,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2501391844618055,0.4164070597115068,Medium
,297.75,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 19:00:00,3237,19,5,1,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2973449124868308,-0.011383317495138994,Medium
,297.68,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 20:00:00,2962,20,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2918375775505786,-0.14978608659140677,Medium
,297.0,0.0,0.0,1,Clear,sky is clear,2018-08-04 21:00:00,2938,21,5,1,-0.7071067811865477,0.7071067811865474,1,0,1,0,0,0,0,0,0,0,0,0,0,1.2383377524555512,-0.16186487371253558,Medium
,296.08,0.0,0.0,40,Clouds,scattered clouds,2018-08-04 22:00:00,2573,22,5,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1659556361505141,-0.34556309451303646,Medium
,295.22,0.0,0.0,1,Clear,sky is clear,2018-08-04 23:00:00,2015,23,5,1,-0.25881904510252157,0.9659258262890681,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0982940926479838,-0.6263948950792816,Medium
,294.95,0.0,0.0,1,Mist,mist,2018-08-05 00:00:00,1323,0,6,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0770515150367201,-0.9746665904051627,Medium
